Nome_Cliente,Salario_Mensal,Score_Credito,Idade,Cidade,Estado,Metodo_Pagamento,Descricao_Pagamento,Nome_Loja,Categoria_Loja,Data_Compra,Hora_Compra,Final_de_Semana,Valor_Compra,Parcelas,Status_Pagamento
Clara Rios,8768.41,576,80,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Pastor,Farmácia,2026-01-22,08:26,Não,2638.29,5,Atrasado
Lavínia Oliveira,21002.88,898,50,Gramado,RS,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Peixoto Ltda.,Restaurante,2025-08-29,08:36,Não,1021.64,2,Pago
Hadassa Ribeiro,11195.31,554,30,Uberlândia,MG,Presencial,Venda física via maquininha no balcão da loja.,Dias S/A,Supermercado,2025-09-05,14:02,Não,1998.12,1,Pendente
Maria Vitória Machado,2663.74,627,78,Blumenau,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Cunha,Supermercado,2026-03-07,13:12,Sim,1255.72,1,Pendente
Aylla Garcia,15412.07,988,33,Gramado,RS,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Garcia,Livraria,2025-04-11,16:17,Não,1378.61,12,Atrasado
Enzo Gabriel Rocha,1963.9,825,62,Niterói,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Jesus,Eletrodomésticos,2025-12-31,08:24,Não,2933.01,2,Pendente
Leonardo Moura,21602.26,392,30,Petrópolis,RJ,Presencial,Venda física via maquininha no balcão da loja.,Carvalho da Conceição S.A.,Farmácia,2025-06-13,11:01,Não,2446.33,5,Atrasado
Luana Dias,15727.89,567,18,Caruaru,PE,Presencial,Venda física via maquininha no balcão da loja.,Santos,Farmácia,2025-12-22,15:19,Não,937.66,9,Pendente
Alana Cavalcanti,11139.93,405,59,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Fernandes,Loja de Roupas,2026-03-01,22:29,Sim,526.81,8,Atrasado
Thiago Vargas,3434.3,684,80,Rio de Janeiro,RJ,Presencial,Venda física via maquininha no balcão da loja.,Brito Costela Ltda.,Livraria,2026-02-22,14:27,Sim,2421.38,8,Atrasado
Heitor Fogaça,20687.72,900,51,Blumenau,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Sampaio,Livraria,2025-09-02,09:49,Não,858.73,12,Pendente
Otto Martins,11976.94,378,50,Caruaru,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,da Conceição,Restaurante,2025-11-23,22:10,Sim,3209.6,8,Pendente
Rafael Sá,21157.77,889,31,Gramado,RS,Presencial,Venda física via maquininha no balcão da loja.,Siqueira - EI,Eletrodomésticos,2026-02-09,12:30,Não,941.42,11,Atrasado
Alana Mendes,4251.44,978,77,Ouro Preto,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Garcia S/A,Restaurante,2025-06-24,21:57,Não,2236.63,9,Pago
Helena Fernandes,10359.85,750,60,Santos,SP,Online,Compra realizada via site ou aplicativo próprio da marca.,Cunha,Restaurante,2025-09-05,16:43,Não,1843.72,7,Pendente
Henry Gomes,18141.28,370,39,Caruaru,PE,Presencial,Venda física via maquininha no balcão da loja.,da Cruz,Restaurante,2025-10-19,09:36,Sim,1951.53,3,Pendente
Laura Barbosa,16313.6,770,58,Porto Alegre,RS,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Cavalcante,Eletrodomésticos,2026-02-27,15:46,Não,2648.6,4,Atrasado
Vinícius Sá,9911.6,945,74,Maringá,PR,Presencial,Venda física via maquininha no balcão da loja.,Pastor,Supermercado,2025-08-01,16:39,Não,1788.97,2,Atrasado
Bryan Pacheco,13688.22,739,36,Recife,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Borges - ME,Loja de Roupas,2025-12-31,22:25,Não,50.29,1,Pago
Luiz Gustavo Machado,5938.04,426,71,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Oliveira,Farmácia,2025-07-04,10:50,Não,1307.72,11,Pago
Ravy Oliveira,6438.62,751,34,Caxias do Sul,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,Martins,Eletrodomésticos,2025-07-11,11:25,Não,107.64,12,Atrasado
Theodoro Cavalcante,16509.5,376,39,Campinas,SP,Presencial,Venda física via maquininha no balcão da loja.,Pimenta,Farmácia,2025-07-27,12:44,Sim,2771.89,9,Pendente
Vicente Abreu,9446.19,816,34,Niterói,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Costela - EI,Loja de Roupas,2025-12-14,02:43,Sim,2806.49,12,Atrasado
Alícia Silveira,9390.13,850,66,Olinda,PE,Presencial,Venda física via maquininha no balcão da loja.,Teixeira,Restaurante,2026-02-14,16:55,Sim,1707.16,3,Atrasado
Carlos Eduardo Siqueira,9641.05,414,68,Curitiba,PR,Presencial,Venda física via maquininha no balcão da loja.,Alves,Restaurante,2026-01-07,10:13,Não,2431.62,9,Atrasado
Brenda Mendonça,6611.32,359,61,Santos,SP,Online,Compra realizada via site ou aplicativo próprio da marca.,da Cruz e Filhos,Livraria,2026-01-20,08:47,Não,2639.75,5,Pendente
Rafael Novaes,18253.16,671,18,Salvador,BA,Presencial,Venda física via maquininha no balcão da loja.,Cassiano Ltda.,Farmácia,2025-05-01,09:43,Não,1977.76,7,Pago
Olívia Santos,18541.31,878,66,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Alves,Loja de Roupas,2025-08-06,18:31,Não,328.25,1,Pago
Antony Camargo,14545.83,515,49,Ouro Preto,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Almeida S.A.,Eletrodomésticos,2025-08-08,13:52,Não,2952.15,1,Pendente
Isadora Fernandes,18572.76,647,48,Blumenau,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Câmara e Filhos,Restaurante,2025-04-29,11:10,Não,1974.24,2,Pago
Isaac Macedo,4791.0,597,53,Campinas,SP,Online,Compra realizada via site ou aplicativo próprio da marca.,Moura Ltda.,Farmácia,2025-11-22,15:40,Sim,1079.08,9,Atrasado
Julia Farias,10046.73,1000,73,Florianópolis,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,da Rocha,Restaurante,2025-11-15,04:47,Sim,384.13,12,Pendente
Lucca Silva,18866.48,778,58,Salvador,BA,Presencial,Venda física via maquininha no balcão da loja.,Correia,Loja de Roupas,2025-06-26,11:46,Não,3255.67,6,Atrasado
Gustavo da Cunha,9054.7,827,78,Curitiba,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Borges S/A,Farmácia,2026-01-22,21:59,Não,437.98,1,Atrasado
Letícia Vieira,14057.82,346,37,Belo Horizonte,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,da Luz Ltda.,Supermercado,2025-08-08,20:43,Não,2754.94,10,Pendente
Ana Carolina da Mota,14095.48,546,19,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Aragão S/A,Eletrodomésticos,2025-09-05,15:14,Não,1978.76,5,Pendente
Ana Júlia Mendes,4208.54,686,42,Ouro Preto,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,Pacheco,Loja de Roupas,2026-01-18,02:48,Sim,706.29,6,Pendente
Sofia da Paz,5073.7,794,57,Petrópolis,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Cavalcanti S.A.,Livraria,2025-09-14,06:24,Sim,1730.02,2,Pendente
Giovanna Porto,17788.37,584,21,Porto Seguro,BA,Presencial,Venda física via maquininha no balcão da loja.,Fernandes - ME,Eletrodomésticos,2025-06-19,14:43,Não,416.07,1,Atrasado
Gael Henrique Pereira,18945.94,484,18,Uberlândia,MG,Presencial,Venda física via maquininha no balcão da loja.,da Luz,Loja de Roupas,2025-11-01,09:12,Sim,1277.77,11,Pago
Rafaela Azevedo,4142.37,573,32,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Carvalho,Eletrodomésticos,2025-11-08,04:10,Sim,2112.69,8,Atrasado
Rafael Sales,4795.62,738,77,Feira de Santana,BA,Presencial,Venda física via maquininha no balcão da loja.,Silva Lima S/A,Supermercado,2025-12-12,15:49,Não,1239.02,10,Pendente
Rafael Monteiro,18044.03,433,38,Londrina,PR,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Silveira - EI,Restaurante,2025-12-09,18:37,Não,3295.31,10,Pendente
Lunna Montenegro,12038.85,983,47,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,da Costa,Supermercado,2025-10-22,15:42,Não,1144.87,7,Pago
Marina Cirino,22367.53,633,37,Joinville,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Camargo e Filhos,Loja de Roupas,2025-06-26,07:33,Não,1699.42,3,Atrasado
Davi Miguel Ramos,6850.0,810,38,Blumenau,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Porto Ltda.,Livraria,2025-04-21,19:51,Não,738.13,11,Pago
Raul Moraes,15423.06,996,24,Campinas,SP,Presencial,Venda física via maquininha no balcão da loja.,Machado S/A,Eletrodomésticos,2025-11-23,14:42,Sim,2669.81,1,Pago
Elisa Sá,19800.73,662,22,Joinville,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Rodrigues,Farmácia,2026-02-25,21:05,Não,1000.06,6,Pendente
Diogo da Paz,20201.16,945,19,Ouro Preto,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Costela,Supermercado,2026-01-20,19:22,Não,1884.02,12,Pago
Heitor da Conceição,23279.04,525,55,Recife,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Silva Ltda.,Loja de Roupas,2026-04-04,14:42,Sim,3191.37,4,Atrasado
Eloá Nogueira,4482.13,987,75,Uberlândia,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,Marques e Filhos,Farmácia,2026-01-05,01:11,Não,1714.36,11,Pendente
Mariah Teixeira,24352.73,829,53,Londrina,PR,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Rezende,Supermercado,2026-01-24,00:06,Sim,1738.29,1,Pendente
Lívia Montenegro,15479.92,901,38,Recife,PE,Presencial,Venda física via maquininha no balcão da loja.,Melo S/A,Eletrodomésticos,2026-03-07,14:53,Sim,1916.27,5,Atrasado
Sabrina Ramos,10652.37,701,80,Londrina,PR,Presencial,Venda física via maquininha no balcão da loja.,Cavalcante - EI,Supermercado,2025-12-09,11:58,Não,2153.11,11,Atrasado
Mariah Santos,23452.86,720,64,São Paulo,SP,Online,Compra realizada via site ou aplicativo próprio da marca.,Cassiano Ferreira e Filhos,Supermercado,2026-02-13,04:18,Não,1328.05,6,Pago
Enzo Brito,14592.88,346,76,Caxias do Sul,RS,Presencial,Venda física via maquininha no balcão da loja.,Dias,Livraria,2026-02-24,13:46,Não,2402.91,1,Pendente
Lívia Cunha,21736.13,604,63,Porto Seguro,BA,Presencial,Venda física via maquininha no balcão da loja.,Sampaio Siqueira e Filhos,Loja de Roupas,2026-01-07,16:52,Não,2342.03,6,Pago
Luiz Otávio Rios,1812.17,682,34,Curitiba,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Carvalho,Livraria,2025-07-16,19:49,Não,2515.5,12,Atrasado
Aurora Montenegro,4108.25,473,63,Joinville,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Machado Campos S/A,Supermercado,2025-04-27,20:39,Sim,2117.86,2,Pago
Bryan Casa Grande,22601.23,430,48,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Castro,Loja de Roupas,2025-09-04,19:02,Não,790.19,6,Atrasado
Dante Abreu,7009.74,916,34,Blumenau,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Costa,Restaurante,2025-08-15,12:36,Não,1457.02,9,Atrasado
Ravi Mendonça,18766.45,829,73,Niterói,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,da Paz,Eletrodomésticos,2025-04-13,14:23,Sim,2656.86,1,Pendente
Ana Luiza Ribeiro,11914.37,411,50,Joinville,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Fogaça,Farmácia,2025-04-09,02:13,Não,2922.78,6,Pago
Isabela das Neves,12378.75,653,20,Belo Horizonte,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,Castro Araújo - ME,Eletrodomésticos,2025-12-02,18:30,Não,908.62,11,Pago
Caio Ramos,16840.95,683,52,Porto Seguro,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Fogaça Machado e Filhos,Livraria,2025-08-12,05:54,Não,1102.81,6,Pago
Vitor Rocha,16959.95,601,79,Curitiba,PR,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Nogueira S.A.,Loja de Roupas,2026-02-06,17:13,Não,2021.13,10,Pago
Maria Luiza da Costa,10507.63,360,49,Caruaru,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Martins,Supermercado,2025-11-02,08:16,Sim,2790.94,9,Atrasado
Aylla Nascimento,5929.89,447,48,Niterói,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Nunes Teixeira - ME,Livraria,2025-10-27,19:25,Não,129.38,11,Pendente
Ayla Rios,13954.75,452,69,Porto Seguro,BA,Presencial,Venda física via maquininha no balcão da loja.,Siqueira - EI,Farmácia,2026-02-04,17:38,Não,1235.27,11,Pago
Ana Laura Nunes,2380.53,927,30,Campinas,SP,Online,Compra realizada via site ou aplicativo próprio da marca.,Duarte,Livraria,2025-06-02,07:32,Não,2300.16,6,Pago
Arthur Miguel Sales,4650.51,371,44,Rio de Janeiro,RJ,Online,Compra realizada via site ou aplicativo próprio da marca.,Camargo Ltda.,Supermercado,2025-08-21,11:06,Não,3182.51,4,Pendente
Cecília Vieira,4846.32,308,49,Ouro Preto,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,Lopes da Costa - EI,Restaurante,2025-06-10,16:09,Não,200.98,6,Atrasado
Dante Oliveira,18524.17,926,67,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Sousa,Supermercado,2025-09-01,21:35,Não,816.55,2,Atrasado
Ana Lívia Pereira,2842.01,426,66,Búzios,RJ,Presencial,Venda física via maquininha no balcão da loja.,Camargo S.A.,Eletrodomésticos,2026-01-31,16:42,Sim,2403.25,1,Atrasado
Bento Montenegro,11062.7,438,55,Gramado,RS,Presencial,Venda física via maquininha no balcão da loja.,Siqueira S.A.,Loja de Roupas,2025-08-04,10:35,Não,3401.48,1,Pago
Yan Nascimento,19007.83,896,37,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Novaes,Livraria,2026-01-16,09:23,Não,2438.56,7,Atrasado
Caio Rocha,9233.32,658,70,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Araújo - EI,Supermercado,2025-10-10,20:17,Não,3371.3,3,Pendente
Ísis Sampaio,14990.0,682,49,Rio de Janeiro,RJ,Presencial,Venda física via maquininha no balcão da loja.,Monteiro,Farmácia,2025-07-03,16:02,Não,1132.82,7,Atrasado
Mariane Vasconcelos,13948.27,997,66,Petrópolis,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Nascimento,Loja de Roupas,2025-12-18,20:51,Não,278.3,2,Atrasado
Anthony Gabriel Duarte,20274.76,888,71,Belo Horizonte,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,Viana,Restaurante,2025-05-26,23:06,Não,3234.0,11,Pendente
Ana Cecília Cassiano,22298.7,773,43,Joinville,SC,Presencial,Venda física via maquininha no balcão da loja.,Ferreira,Supermercado,2025-07-28,16:40,Não,166.45,10,Pendente
Pietra da Cruz,2309.06,961,72,Búzios,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Cunha Pinto - ME,Eletrodomésticos,2025-06-05,05:33,Não,606.53,10,Pendente
Mariane Porto,16656.47,932,38,Caruaru,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Guerra Abreu S/A,Restaurante,2025-12-15,20:39,Não,1301.51,12,Pago
Maria Laura da Rosa,11832.07,711,28,Feira de Santana,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Cassiano Rocha e Filhos,Farmácia,2026-02-17,06:15,Não,86.23,1,Atrasado
Ester Vasconcelos,5043.02,828,47,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Ramos,Farmácia,2025-06-23,21:08,Não,1121.72,11,Atrasado
Lavínia Costa,9934.09,460,67,Curitiba,PR,Presencial,Venda física via maquininha no balcão da loja.,Vargas das Neves S/A,Livraria,2026-03-28,14:30,Sim,1841.99,9,Pendente
Rodrigo Carvalho,15508.46,702,43,São José dos Campos,SP,Online,Compra realizada via site ou aplicativo próprio da marca.,Fernandes Ltda.,Restaurante,2026-01-30,17:53,Não,56.5,1,Pago
Maria Luiza Guerra,3798.98,587,57,Olinda,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Nogueira,Restaurante,2025-08-28,21:19,Não,3162.67,6,Atrasado
Diego Ramos,1800.45,502,64,Olinda,PE,Presencial,Venda física via maquininha no balcão da loja.,Ribeiro Duarte - ME,Restaurante,2025-08-06,08:57,Não,1920.42,3,Atrasado
Isaque Garcia,5508.94,760,39,São José dos Campos,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Rocha,Loja de Roupas,2025-11-22,14:11,Sim,2474.76,11,Pago
Evelyn Vieira,22700.28,358,25,Uberlândia,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,Almeida Fernandes Ltda.,Supermercado,2026-02-21,12:47,Sim,2268.78,9,Pendente
Davi Lucas Almeida,5479.83,454,29,Olinda,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Correia,Farmácia,2025-09-26,21:18,Não,3204.34,11,Atrasado
Luigi Rocha,16768.52,391,27,Recife,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Mendes Pinto Ltda.,Restaurante,2025-07-20,13:44,Sim,405.16,12,Pago
Cauã Fernandes,20600.96,763,31,Rio de Janeiro,RJ,Presencial,Venda física via maquininha no balcão da loja.,Vasconcelos,Eletrodomésticos,2025-10-11,08:51,Sim,1907.34,5,Pendente
Davi Luiz Ramos,11426.24,480,62,Florianópolis,SC,Presencial,Venda física via maquininha no balcão da loja.,Ferreira,Supermercado,2025-11-26,11:27,Não,1203.32,10,Pago
Bruna das Neves,17422.58,463,40,Salvador,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Azevedo,Eletrodomésticos,2025-12-17,14:18,Não,1451.15,6,Pago
Bento Azevedo,23624.95,579,18,Caruaru,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Pires Ltda.,Restaurante,2025-06-14,22:07,Sim,2702.17,4,Pago
Davi Lucca Fonseca,23857.52,756,38,Porto Seguro,BA,Presencial,Venda física via maquininha no balcão da loja.,Farias - ME,Supermercado,2025-10-17,15:54,Não,1796.52,5,Pago
Larissa Porto,5404.16,827,24,Campinas,SP,Online,Compra realizada via site ou aplicativo próprio da marca.,Castro da Mota e Filhos,Farmácia,2025-04-15,12:00,Não,896.5,10,Pendente
Gael Henrique Mendonça,10028.89,949,77,Caxias do Sul,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,Macedo,Restaurante,2025-11-04,10:19,Não,3040.66,10,Atrasado
Luiz Gustavo da Luz,12321.29,572,36,Caruaru,PE,Presencial,Venda física via maquininha no balcão da loja.,Pereira Gonçalves S.A.,Restaurante,2025-09-13,13:59,Sim,2266.85,6,Pendente
Ana Vitória da Mata,4274.41,743,49,Caruaru,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Oliveira,Farmácia,2026-04-01,00:46,Não,340.09,3,Pago
Maria Cecília Costela,10172.64,805,19,Ouro Preto,MG,Presencial,Venda física via maquininha no balcão da loja.,Monteiro,Restaurante,2025-09-03,09:08,Não,962.62,11,Atrasado
Kamilly Brito,7972.15,927,44,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Cavalcanti S/A,Farmácia,2025-09-02,10:40,Não,2135.33,4,Pago
Augusto da Conceição,10435.52,353,24,Santos,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Sá,Loja de Roupas,2026-02-05,10:31,Não,1503.24,2,Atrasado
Yan Rezende,14136.03,516,37,Curitiba,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,da Luz Borges e Filhos,Restaurante,2025-08-29,04:44,Não,1232.15,7,Pago
Sara Novaes,4895.8,961,24,Caruaru,PE,Presencial,Venda física via maquininha no balcão da loja.,Viana Ribeiro Ltda.,Eletrodomésticos,2025-05-06,08:54,Não,3121.11,3,Pago
Kevin da Mota,13209.74,325,43,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Andrade,Restaurante,2025-09-23,13:03,Não,1567.22,2,Pendente
Maria Isis Cirino,8260.4,516,46,Recife,PE,Presencial,Venda física via maquininha no balcão da loja.,Marques,Supermercado,2025-04-23,12:30,Não,1969.88,2,Pendente
Davi Miguel Silveira,15404.5,603,28,Porto Alegre,RS,Presencial,Venda física via maquininha no balcão da loja.,Araújo,Farmácia,2025-08-03,16:24,Sim,3248.14,9,Pago
Anthony Gabriel Moraes,17425.42,994,62,Porto Alegre,RS,Presencial,Venda física via maquininha no balcão da loja.,Costela,Livraria,2026-01-14,10:18,Não,676.33,9,Pago
Aylla Fernandes,7817.22,618,54,Caruaru,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Oliveira,Restaurante,2025-07-13,02:17,Sim,1759.14,8,Atrasado
