Nome_Cliente,Salario_Mensal,Score_Credito,Idade,Cidade,Estado,Metodo_Pagamento,Descricao_Pagamento,Nome_Loja,Categoria_Loja,Data_Compra,Hora_Compra,Final_de_Semana,Valor_Compra,Parcelas,Status_Pagamento
João Pedro Sá,8707.96,874,53,Joinville,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Cavalcante,Farmácia,2026-02-10,21:58,Não,3101.15,6,Pendente
Caio Machado,5905.35,309,29,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Cunha,Eletrodomésticos,2025-10-22,15:18,Não,2026.54,12,Pago
Vitor Hugo Santos,21752.58,940,64,Maringá,PR,Presencial,Venda física via maquininha no balcão da loja.,Porto,Livraria,2025-07-20,13:16,Sim,3277.36,2,Pago
João Vitor das Neves,21851.07,677,44,Uberlândia,MG,Presencial,Venda física via maquininha no balcão da loja.,Viana Ltda.,Farmácia,2025-05-03,08:04,Sim,1237.66,1,Pendente
Anthony Gabriel Campos,8914.52,521,63,Ouro Preto,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,Porto S.A.,Farmácia,2025-05-14,18:42,Não,3379.17,10,Pendente
Camila Farias,13656.67,781,75,Ouro Preto,MG,Presencial,Venda física via maquininha no balcão da loja.,Almeida,Farmácia,2026-02-23,11:52,Não,850.48,7,Atrasado
Léo da Cunha,7284.21,557,73,Feira de Santana,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Câmara,Restaurante,2026-01-08,11:24,Não,2679.94,7,Atrasado
Maria Sophia Rodrigues,7115.52,791,26,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,da Mata - ME,Loja de Roupas,2025-07-17,21:57,Não,2384.51,6,Pago
Rebeca Rodrigues,23854.32,778,71,Porto Alegre,RS,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Vieira,Restaurante,2025-05-05,17:03,Não,2317.02,12,Atrasado
Cecília da Rocha,16821.47,434,37,Florianópolis,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,da Mata,Loja de Roupas,2026-03-21,05:59,Sim,2460.4,2,Pago
Igor Lima,20654.26,859,46,Belo Horizonte,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Pinto das Neves - EI,Livraria,2025-07-14,05:35,Não,2628.78,9,Pago
Julia Nunes,24408.02,347,44,Uberlândia,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Brito,Restaurante,2025-12-24,03:43,Não,998.78,5,Atrasado
Arthur Gabriel Moraes,5935.86,487,22,Olinda,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Porto,Supermercado,2026-01-18,20:01,Sim,981.44,10,Pendente
Otto Jesus,21834.24,426,31,Campinas,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Cavalcante,Farmácia,2025-06-25,06:23,Não,346.56,6,Pendente
Cecília Melo,9933.01,832,76,Caxias do Sul,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,Fernandes,Loja de Roupas,2026-01-26,23:11,Não,2487.66,2,Atrasado
Ryan Duarte,18381.55,346,46,Uberlândia,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Rezende - EI,Farmácia,2025-11-11,15:52,Não,430.66,7,Pendente
Sara da Cunha,4350.9,673,36,Curitiba,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Brito,Supermercado,2026-03-31,19:22,Não,2502.41,8,Pago
Yan Aparecida,19529.63,564,66,São Paulo,SP,Presencial,Venda física via maquininha no balcão da loja.,Silveira,Loja de Roupas,2025-09-30,08:45,Não,3432.41,9,Atrasado
Isabel Camargo,17176.77,836,60,Rio de Janeiro,RJ,Presencial,Venda física via maquininha no balcão da loja.,Nascimento,Supermercado,2026-03-28,08:10,Sim,1674.17,9,Pendente
Benjamim Rodrigues,20912.57,650,31,Florianópolis,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,da Mota S/A,Restaurante,2025-05-25,22:36,Sim,3401.49,7,Pendente
Gael Henrique Nogueira,4056.58,947,65,Joinville,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Cavalcante,Livraria,2026-04-05,05:37,Sim,3180.57,7,Pendente
Cauê Albuquerque,14246.01,757,24,Petrópolis,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Brito,Supermercado,2026-04-03,18:56,Não,188.08,1,Pendente
Ravi Albuquerque,1594.12,619,77,Caruaru,PE,Presencial,Venda física via maquininha no balcão da loja.,Barbosa - ME,Supermercado,2026-02-04,14:51,Não,3113.6,11,Pago
Davi Miguel Rios,15190.32,804,28,Recife,PE,Presencial,Venda física via maquininha no balcão da loja.,da Cruz,Supermercado,2025-04-17,12:01,Não,1384.65,1,Pago
Diogo Teixeira,5801.89,871,41,Olinda,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Sales Novaes S.A.,Farmácia,2025-09-22,12:49,Não,2134.18,10,Pago
Joana da Paz,12155.04,745,65,São José dos Campos,SP,Presencial,Venda física via maquininha no balcão da loja.,Gomes Machado e Filhos,Restaurante,2025-12-12,11:56,Não,3291.25,2,Atrasado
Sophia da Paz,18487.03,434,40,Caruaru,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Pacheco,Loja de Roupas,2025-06-16,19:50,Não,1358.54,6,Pendente
Caroline Machado,17236.53,911,18,Caruaru,PE,Presencial,Venda física via maquininha no balcão da loja.,Dias,Loja de Roupas,2025-07-04,17:03,Não,146.63,10,Atrasado
Pietra Teixeira,22929.77,880,18,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Rocha,Loja de Roupas,2026-01-02,10:00,Não,1918.3,11,Pago
Carolina Porto,13573.47,717,24,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Silveira,Loja de Roupas,2025-05-25,23:51,Sim,510.1,9,Atrasado
Pietra Alves,7956.39,623,47,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Dias S/A,Loja de Roupas,2026-03-05,00:51,Não,2451.39,7,Pago
Gustavo Dias,24942.38,642,59,Recife,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Castro Nascimento S/A,Eletrodomésticos,2025-08-13,22:00,Não,2069.64,7,Atrasado
Rhavi Dias,10624.19,389,27,Porto Seguro,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Viana,Livraria,2026-03-15,16:26,Sim,2677.41,8,Pago
Sarah Vieira,21702.25,907,70,Joinville,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Teixeira S.A.,Eletrodomésticos,2025-11-27,16:43,Não,1788.69,10,Pago
Samuel Correia,10285.03,820,75,Florianópolis,SC,Presencial,Venda física via maquininha no balcão da loja.,Sá,Loja de Roupas,2026-03-12,10:33,Não,2334.16,5,Pendente
Guilherme Lopes,24354.8,313,70,Salvador,BA,Presencial,Venda física via maquininha no balcão da loja.,da Paz S.A.,Livraria,2025-09-29,10:46,Não,2627.02,12,Atrasado
Maria Helena Cavalcanti,15572.01,757,51,Salvador,BA,Presencial,Venda física via maquininha no balcão da loja.,Ribeiro,Eletrodomésticos,2025-12-05,09:56,Não,700.72,12,Pago
João Vitor da Rocha,5888.01,787,35,Caruaru,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Sampaio,Livraria,2025-04-09,04:28,Não,1095.72,7,Atrasado
Ravi Sousa,11448.37,985,73,São José dos Campos,SP,Online,Compra realizada via site ou aplicativo próprio da marca.,Machado,Farmácia,2025-05-19,04:04,Não,2684.07,10,Pendente
Maria Luísa Andrade,12949.56,551,26,São Paulo,SP,Presencial,Venda física via maquininha no balcão da loja.,Guerra S.A.,Eletrodomésticos,2026-02-15,10:56,Sim,400.41,3,Atrasado
Léo Dias,4151.5,472,39,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Barbosa Montenegro - ME,Loja de Roupas,2025-08-04,01:50,Não,3189.53,12,Atrasado
Lucca Garcia,11724.27,579,51,Rio de Janeiro,RJ,Online,Compra realizada via site ou aplicativo próprio da marca.,Nogueira,Farmácia,2025-07-20,07:04,Sim,720.26,6,Atrasado
João Gabriel Câmara,13683.8,431,36,Santos,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Fonseca,Restaurante,2026-01-17,01:30,Sim,3463.48,3,Pendente
Liz Oliveira,6445.19,842,30,Londrina,PR,Presencial,Venda física via maquininha no balcão da loja.,Mendes,Livraria,2025-10-05,15:11,Sim,1781.43,12,Atrasado
Breno Aragão,3261.08,907,56,Maringá,PR,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Guerra Porto S.A.,Farmácia,2026-01-11,09:54,Sim,821.8,7,Atrasado
Emilly Costa,6319.43,520,69,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Almeida,Livraria,2026-04-04,09:45,Sim,1520.07,4,Pago
Maya Araújo,9035.82,372,65,Porto Seguro,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Novaes,Restaurante,2025-12-11,23:13,Não,2155.26,2,Pendente
Lorena Gonçalves,18832.59,966,20,Olinda,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Jesus Pimenta S.A.,Supermercado,2025-09-19,11:15,Não,3035.52,12,Pendente
Gabriela Moraes,24225.52,891,65,Curitiba,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Mendonça,Livraria,2025-07-20,16:10,Sim,702.57,11,Pendente
Guilherme Moura,2032.65,506,66,Belo Horizonte,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,Silveira,Supermercado,2025-08-27,07:10,Não,2694.34,7,Pago
Felipe Cirino,11670.46,807,25,Maringá,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Caldeira,Farmácia,2025-11-29,06:31,Sim,315.28,7,Pago
Melina Gomes,22554.76,805,54,Gramado,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,Silva Ltda.,Supermercado,2025-10-17,14:56,Não,2566.51,3,Pendente
Mateus Mendes,2318.8,550,32,Joinville,SC,Presencial,Venda física via maquininha no balcão da loja.,Nunes,Supermercado,2026-01-18,17:16,Sim,3125.31,7,Pendente
Gael Teixeira,12400.3,629,28,Santos,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Sá,Restaurante,2026-01-18,07:11,Sim,1865.93,10,Pendente
Caroline Sales,11388.22,584,69,Salvador,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Nogueira Câmara - EI,Livraria,2026-03-05,09:46,Não,145.73,12,Pago
Stella Nunes,6482.11,519,50,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Albuquerque Fernandes Ltda.,Livraria,2025-06-06,11:17,Não,2476.88,4,Atrasado
Eloá Oliveira,15247.44,734,19,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Ribeiro - ME,Livraria,2025-10-14,09:16,Não,2077.45,12,Pago
Léo Teixeira,1496.78,923,52,Salvador,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Sousa Lopes Ltda.,Loja de Roupas,2025-12-19,11:42,Não,2538.49,4,Pago
Melina Mendonça,2819.02,507,19,Caruaru,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Sampaio,Farmácia,2025-07-10,08:52,Não,157.76,3,Atrasado
Bryan Mendes,11177.0,861,72,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Oliveira,Supermercado,2025-07-16,13:36,Não,3220.68,10,Pendente
Bernardo Machado,21427.67,477,57,Búzios,RJ,Presencial,Venda física via maquininha no balcão da loja.,Fogaça Viana S/A,Eletrodomésticos,2025-05-21,16:54,Não,487.14,6,Pendente
Manuella Dias,21975.08,640,19,Ouro Preto,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,Câmara,Farmácia,2025-04-29,07:40,Não,2290.11,7,Pendente
Ana Sophia Castro,15535.53,462,27,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Gonçalves Lopes - ME,Restaurante,2025-10-08,12:28,Não,1731.05,4,Pendente
Otávio Freitas,18203.96,727,22,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Martins S/A,Livraria,2025-11-16,09:12,Sim,601.36,4,Pendente
Isabel Azevedo,17928.88,589,57,Santos,SP,Online,Compra realizada via site ou aplicativo próprio da marca.,Viana,Supermercado,2026-01-22,00:15,Não,672.39,3,Pago
Stephany Fonseca,2410.51,524,80,Uberlândia,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Siqueira,Restaurante,2025-04-30,15:00,Não,1763.46,6,Pago
Felipe Nogueira,4969.45,394,71,Porto Seguro,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Farias Pinto S.A.,Loja de Roupas,2025-05-16,12:06,Não,898.87,2,Pago
Daniel Oliveira,5469.59,311,44,Ouro Preto,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Rezende,Loja de Roupas,2025-05-28,04:50,Não,1249.28,9,Pago
Eduardo Campos,6716.7,657,50,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Pinto,Livraria,2025-06-20,10:34,Não,2673.97,3,Pendente
Sophie Rios,17750.71,926,78,Florianópolis,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Abreu Fernandes S.A.,Farmácia,2025-05-30,15:01,Não,1249.56,3,Atrasado
Allana Pimenta,21482.23,504,71,Caruaru,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Garcia e Filhos,Eletrodomésticos,2025-07-25,00:47,Não,873.64,10,Pendente
Thales Brito,4893.3,412,29,Caxias do Sul,RS,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Albuquerque,Loja de Roupas,2025-08-22,12:42,Não,2710.66,4,Pendente
Ana Vitória da Mota,8781.42,854,22,Campinas,SP,Presencial,Venda física via maquininha no balcão da loja.,Freitas S.A.,Farmácia,2025-07-07,08:42,Não,2607.05,12,Pago
Arthur Azevedo,21205.1,492,25,Belo Horizonte,MG,Presencial,Venda física via maquininha no balcão da loja.,Rios Lima e Filhos,Farmácia,2025-09-06,11:48,Sim,2330.84,7,Pendente
Vinicius das Neves,14120.63,819,77,Maringá,PR,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Almeida,Livraria,2025-09-30,00:52,Não,2383.12,4,Atrasado
Emanuelly Machado,15774.81,314,29,Uberlândia,MG,Presencial,Venda física via maquininha no balcão da loja.,da Conceição - EI,Supermercado,2025-08-14,16:52,Não,1873.15,5,Pendente
Vinicius Sá,12764.56,312,69,Porto Seguro,BA,Presencial,Venda física via maquininha no balcão da loja.,Nunes,Restaurante,2025-05-13,17:03,Não,1061.04,7,Pendente
Luiz Otávio Abreu,15818.01,816,53,Porto Alegre,RS,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,da Conceição e Filhos,Eletrodomésticos,2025-07-12,15:47,Sim,615.91,1,Pendente
Brayan Vargas,16868.69,760,78,Florianópolis,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Azevedo Fonseca S.A.,Loja de Roupas,2026-01-15,03:44,Não,1938.86,11,Pago
Sophie da Mota,23335.96,730,25,Rio de Janeiro,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Marques,Livraria,2025-12-04,16:47,Não,2005.99,2,Pendente
Ana Julia Pinto,21691.49,851,76,Caxias do Sul,RS,Presencial,Venda física via maquininha no balcão da loja.,da Rocha - EI,Livraria,2025-05-14,10:57,Não,2898.82,4,Atrasado
Henry Gabriel Correia,19915.72,580,38,Olinda,PE,Presencial,Venda física via maquininha no balcão da loja.,Oliveira,Farmácia,2025-10-20,13:50,Não,2052.54,11,Pago
Laís Peixoto,15160.51,715,66,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Araújo - EI,Supermercado,2026-03-07,17:36,Sim,2922.08,10,Atrasado
Thiago Nogueira,23344.76,880,78,Niterói,RJ,Presencial,Venda física via maquininha no balcão da loja.,Rocha,Eletrodomésticos,2025-09-19,09:47,Não,1631.38,8,Pendente
Theo Ferreira,21300.3,947,45,Recife,PE,Presencial,Venda física via maquininha no balcão da loja.,Novais,Eletrodomésticos,2025-11-01,12:38,Sim,2863.91,5,Atrasado
Otto Siqueira,8746.93,664,28,Florianópolis,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Vasconcelos Aparecida S/A,Farmácia,2025-08-24,13:33,Sim,2965.94,6,Atrasado
Stella Moura,14331.23,573,25,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Moreira,Restaurante,2026-03-04,08:12,Não,2121.82,6,Pendente
Marcos Vinicius Barbosa,7209.12,509,69,Recife,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Fonseca Cassiano - EI,Livraria,2025-08-11,03:19,Não,1123.82,10,Pendente
Vitor Hugo da Conceição,3792.99,705,29,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Silva Nunes - EI,Farmácia,2025-09-22,09:32,Não,1772.87,1,Pago
André Cirino,13620.8,486,25,Caruaru,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Carvalho,Supermercado,2025-05-20,02:48,Não,2213.56,8,Pendente
Paulo Campos,10093.02,769,65,Caruaru,PE,Presencial,Venda física via maquininha no balcão da loja.,Siqueira,Livraria,2025-06-12,15:05,Não,2796.52,9,Pendente
Samuel Câmara,15179.51,347,21,Blumenau,SC,Presencial,Venda física via maquininha no balcão da loja.,Gomes Farias - EI,Livraria,2026-01-03,08:11,Sim,703.5,6,Pago
Leandro Costa,17886.48,974,55,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Guerra Lopes S.A.,Livraria,2025-06-03,11:48,Não,638.07,7,Atrasado
João Felipe Câmara,7451.29,911,54,Belo Horizonte,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,Cassiano,Livraria,2025-10-16,17:36,Não,1846.58,5,Atrasado
Lavínia Porto,19489.47,476,42,Porto Seguro,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Almeida,Livraria,2025-07-25,13:15,Não,204.09,3,Pago
Ravi Lucca da Mota,14319.35,381,31,São José dos Campos,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Pimenta S.A.,Supermercado,2026-02-12,12:00,Não,3070.27,4,Pago
Thiago Pires,16837.79,490,70,Caxias do Sul,RS,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Vargas,Supermercado,2025-12-23,04:36,Não,695.03,4,Atrasado
Joana da Mata,18229.23,660,41,Curitiba,PR,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Machado - EI,Loja de Roupas,2026-02-07,19:29,Sim,2889.5,4,Pago
Marcela Andrade,8897.15,447,46,Caxias do Sul,RS,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,da Mota Siqueira - ME,Livraria,2025-06-19,22:07,Não,2930.38,5,Pago
Diego da Paz,10163.34,926,39,Curitiba,PR,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Novaes Garcia Ltda.,Eletrodomésticos,2025-11-18,07:44,Não,2551.98,12,Atrasado
Yago Correia,24803.82,999,76,Belo Horizonte,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,Souza,Farmácia,2025-11-16,11:04,Sim,759.75,12,Pendente
Maria Fernanda Barros,6966.3,842,55,Gramado,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,Gonçalves Souza e Filhos,Livraria,2025-04-12,01:28,Sim,1496.02,3,Atrasado
Ana Julia Barbosa,21478.68,927,27,Uberlândia,MG,Presencial,Venda física via maquininha no balcão da loja.,Casa Grande,Restaurante,2025-10-30,15:26,Não,1057.54,9,Atrasado
Daniel Moura,13110.81,451,53,Joinville,SC,Presencial,Venda física via maquininha no balcão da loja.,Sá Rodrigues Ltda.,Eletrodomésticos,2026-01-11,08:20,Sim,688.55,6,Atrasado
Josué Nunes,17549.14,473,41,São José dos Campos,SP,Presencial,Venda física via maquininha no balcão da loja.,Fogaça Leão e Filhos,Loja de Roupas,2025-05-20,12:25,Não,45.16,1,Pendente
Lunna Carvalho,4227.69,848,50,Blumenau,SC,Presencial,Venda física via maquininha no balcão da loja.,Martins Gomes - ME,Loja de Roupas,2025-04-16,13:18,Não,1601.7,1,Pendente
Nina Martins,15004.57,706,62,São José dos Campos,SP,Presencial,Venda física via maquininha no balcão da loja.,das Neves,Farmácia,2026-04-09,12:47,Não,1361.35,8,Atrasado
Bárbara Pacheco,4522.5,415,68,Feira de Santana,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Novais,Eletrodomésticos,2026-01-16,01:41,Não,1816.29,12,Atrasado
Leandro da Cruz,7835.45,439,25,Salvador,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Vieira Guerra S/A,Restaurante,2025-05-20,19:05,Não,369.92,10,Atrasado
Caio Peixoto,13216.34,984,22,Ouro Preto,MG,Presencial,Venda física via maquininha no balcão da loja.,da Paz S.A.,Livraria,2025-09-24,14:28,Não,3055.61,8,Atrasado
Vinícius Brito,14089.07,737,41,Porto Alegre,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,Camargo,Farmácia,2025-08-18,03:57,Não,3230.2,8,Pendente
Lara Vasconcelos,6359.59,499,26,Olinda,PE,Presencial,Venda física via maquininha no balcão da loja.,Pires,Supermercado,2025-08-31,16:05,Sim,796.2,5,Atrasado
Calebe Barbosa,23162.04,814,46,Curitiba,PR,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Sá Ltda.,Eletrodomésticos,2026-04-04,07:13,Sim,616.9,3,Pendente
